trade_date,cash,position_value,total_value,position_count,return,cum_return,quarter
20250228,597302.048468601,632681.0,1229983.048468601,5,-0.005792349764864979,0.22998304846860185,2025Q1
20250303,597302.048468601,632873.0,1230175.048468601,5,0.00015609971230023945,0.23017504846860204,2025Q2
20250304,597302.048468601,634487.0,1231789.048468601,5,0.0013120084023889866,0.23178904846860204,2025Q2
20250305,597302.048468601,632523.0,1229825.048468601,5,-0.001594428853253449,0.2298250484686022,2025Q2
20250306,597302.048468601,637007.0,1234309.048468601,5,0.00364604705814342,0.23430904846860212,2025Q2
20250307,1139668.438369401,93391.0,1233059.438369401,1,-0.001012396450265296,0.23305943836940224,2025Q2
20250310,1139668.438369401,93391.0,1233059.438369401,1,0.0,0.23305943836940224,2025Q2
20250311,1139668.438369401,93391.0,1233059.438369401,1,0.0,0.23305943836940224,2025Q2
20250312,1139668.438369401,93391.0,1233059.438369401,1,0.0,0.23305943836940224,2025Q2
20250313,969041.860747901,255522.0,1224563.860747901,2,-0.006889836253745063,0.22456386074790213,2025Q2
20250314,969041.860747901,254734.0,1223775.860747901,2,-0.0006434944107518437,0.22377586074790212,2025Q2
20250317,1130013.981593801,93391.0,1223404.981593801,1,-0.00030306134153801345,0.22340498159380195,2025Q2
20250318,1130013.981593801,93391.0,1223404.981593801,1,0.0,0.22340498159380195,2025Q2
20250319,1130013.981593801,93391.0,1223404.981593801,1,0.0,0.22340498159380195,2025Q2
20250320,1130013.981593801,93391.0,1223404.981593801,1,0.0,0.22340498159380195,2025Q2
20250321,1130013.981593801,93391.0,1223404.981593801,1,0.0,0.22340498159380195,2025Q2
20250324,960380.693869901,265933.0,1226313.693869901,2,0.0023775547098972005,0.22631369386990197,2025Q2
20250325,960380.693869901,268615.0,1228995.693869901,2,0.002187042363961833,0.22899569386990204,2025Q2
20250326,960380.693869901,264592.0,1224972.693869901,2,-0.003273404471688779,0.22497269386990215,2025Q2
20250327,960380.693869901,264145.0,1224525.693869901,2,-0.00036490609320261047,0.2245256938699023,2025Q2
20250328,960380.693869901,267274.0,1227654.693869901,2,0.002555275087867903,0.22765469386990222,2025Q2
20250331,960380.693869901,263698.0,1224078.693869901,2,-0.002912871198926026,0.2240786938699022,2025Q2
20250401,960380.693869901,265039.0,1225419.693869901,2,0.0010955178018501321,0.22541969386990224,2025Q2
20250402,960380.693869901,262804.0,1223184.693869901,2,-0.00182386492658837,0.22318469386990225,2025Q2
20250403,960380.693869901,258781.0,1219161.693869901,2,-0.0032889554784012454,0.21916169386990236,2025Q2
20250407,960380.693869901,242242.0,1202622.693869901,2,-0.01356587898320638,0.20262269386990228,2025Q2
20250408,1108889.530076201,93391.0,1202280.530076201,1,-0.00028451466569179296,0.2022805300762025,2025Q2
20250409,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250410,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250411,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250414,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250415,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250416,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250417,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250418,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250421,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250422,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250423,1108889.530076201,93391.0,1202280.530076201,1,0.0,0.2022805300762025,2025Q2
20250424,943795.1366122011,259927.0,1203722.136612201,2,0.0011990600362701276,0.20372213661220262,2025Q2
20250425,582818.3680598012,617016.0,1199834.3680598012,5,-0.003229789030333663,0.1998343680598027,2025Q2
20250428,582818.3680598012,618809.0,1201627.3680598012,5,0.0014943729299063957,0.20162736805980264,2025Q2
20250429,582818.3680598012,600327.0,1183145.3680598012,5,-0.015380808136753576,0.18314536805980275,2025Q2
20250430,811041.5427335012,373179.0,1184220.5427335012,3,0.0009087426640255192,0.18422054273350286,2025Q2
20250506,811041.5427335012,377785.0,1188826.5427335012,3,0.003889478212705244,0.18882654273350274,2025Q2
20250507,811041.5427335012,379782.0,1190823.5427335012,3,0.0016798077164463798,0.19082354273350277,2025Q2
20250508,690401.8786886012,500345.0,1190746.8786886013,4,-6.43790134715605e-05,0.19074687868860285,2025Q2
20250509,690401.8786886012,494588.0,1184989.8786886013,4,-0.004834780676763462,0.18498987868860284,2025Q2
20250512,804187.7165510012,382184.0,1186371.7165510012,3,0.0011661178607949019,0.18637171655100282,2025Q2
20250513,969119.7138566012,215751.0,1184870.7138566012,2,-0.001265204381948437,0.1848707138566028,2025Q2
20250514,791646.4432757013,391668.0,1183314.4432757013,3,-0.001313451807610666,0.183314443275703,2025Q2
20250515,675633.7879171013,508693.0,1184326.7879171013,4,0.0008555161708307946,0.1843267879171031,2025Q2
20250516,578961.2478530013,609119.0,1188080.2478530013,5,0.0031692772418847603,0.18808024785300326,2025Q2
20250519,578961.2478530013,619570.0,1198531.2478530013,5,0.008796543852055638,0.19853124785300325,2025Q2
20250520,578961.2478530013,613994.0,1192955.2478530013,5,-0.004652360970970659,0.19295524785300322,2025Q2
20250521,578961.2478530013,614829.0,1193790.2478530013,5,0.0006999424341380678,0.19379024785300314,2025Q2
20250522,600297.4218975013,596319.0,1196616.4218975012,5,0.0023673958214875945,0.19661642189750306,2025Q2
20250523,600297.4218975013,595305.0,1195602.4218975012,5,-0.0008473893400126054,0.195602421897503,2025Q2
20250526,600297.4218975013,605428.0,1205725.4218975012,5,0.008466861403587655,0.20572542189750287,2025Q2
20250527,639833.7485602014,564038.0,1203871.7485602014,5,-0.0015373925967179236,0.20387174856020307,2025Q2
20250528,683248.9974222014,520475.0,1203723.9974222016,5,-0.00012272996536100145,0.20372399742220315,2025Q2
20250529,683248.9974222014,526821.0,1210069.9974222016,5,0.005271972656182067,0.21006999742220311,2025Q2
20250530,779266.7728329014,431292.0,1210558.7728329014,4,0.0004039232538126658,0.21055877283290303,2025Q2
20250603,779266.7728329014,428244.0,1207510.7728329014,4,-0.002517845534147134,0.2075107728329031,2025Q3
20250604,779266.7728329014,436792.0,1216058.7728329014,4,0.007079025870672551,0.2160587728329031,2025Q3
20250605,779266.7728329014,448738.0,1228004.7728329014,4,0.009823538357583539,0.2280047728329031,2025Q3
20250606,892256.4450579014,335780.0,1228036.4450579016,3,2.5791613925907342e-05,0.2280364450579031,2025Q3
20250609,762736.2486523015,464484.0,1227220.2486523015,4,-0.0006646353281164474,0.22722024865230317,2025Q3
20250610,762736.2486523015,459852.0,1222588.2486523015,4,-0.003774383616214516,0.2225882486523032,2025Q3
20250611,875990.3117218015,351423.0,1227413.3117218015,3,0.003946596963302129,0.22741331172180335,2025Q3
20250612,1001850.3307168016,226860.0,1228710.3307168016,2,0.001056709245869758,0.22871033071680347,2025Q3
20250613,1001850.3307168016,227067.0,1228917.3307168016,2,0.00016846932497038836,0.22891733071680354,2025Q3
20250616,1001850.3307168016,227113.0,1228963.3307168016,2,3.7431321741721035e-05,0.22896333071680353,2025Q3
20250617,1001850.3307168016,228953.0,1230803.3307168016,2,0.0014971968276114023,0.23080333071680337,2025Q3
20250618,1001850.3307168016,225871.0,1227721.3307168016,2,-0.002504055622115642,0.22772133071680334,2025Q3
20250619,1001850.3307168016,223019.0,1224869.3307168016,2,-0.0023230027276098797,0.22486933071680348,2025Q3
20250620,851689.3299270016,372951.0,1224640.3299270016,3,-0.00018695936297630222,0.22464032992700345,2025Q3
20250623,603443.3522493017,628162.0,1231605.3522493017,5,0.0056874023761044334,0.23160535224930356,2025Q3
20250624,603443.3522493017,642276.0,1245719.3522493017,5,0.011459839772718805,0.24571935224930352,2025Q3
20250625,603443.3522493017,645841.0,1249284.3522493017,5,0.002861800287169869,0.24928435224930356,2025Q3
20250626,603443.3522493017,652533.0,1255976.3522493017,5,0.005356666789231079,0.2559763522493035,2025Q3
20250627,741221.9109741017,513326.0,1254547.9109741016,4,-0.0011373154220952753,0.25454791097410334,2025Q3
20250630,741221.9109741017,523317.0,1264538.9109741016,4,0.007963824986358947,0.2645389109741034,2025Q3
20250701,903506.0090295018,361228.0,1264734.0090295018,3,0.00015428394785410582,0.2647340090295036,2025Q3
20250702,903506.0090295018,360087.0,1263593.0090295018,3,-0.0009021659826128348,0.26359300902950356,2025Q3
20250703,903506.0090295018,365057.0,1268563.0090295018,3,0.0039332284718931465,0.2685630090295035,2025Q3
20250704,1063506.3688092018,201790.0,1265296.3688092018,2,-0.0025750713185300755,0.2652963688092034,2025Q3
20250707,1171656.1920279018,93391.0,1265047.1920279018,1,-0.00019693155488509362,0.2650471920279034,2025Q3
20250708,1171656.1920279018,93391.0,1265047.1920279018,1,0.0,0.2650471920279034,2025Q3
20250709,1171656.1920279018,93391.0,1265047.1920279018,1,0.0,0.2650471920279034,2025Q3
20250710,722198.5211657018,540253.0,1262451.5211657018,4,-0.0020518371793222245,0.26245152116570325,2025Q3
20250711,616701.5215577018,648027.0,1264728.5215577018,5,0.0018036339248079791,0.2647285215577031,2025Q3
20250714,616701.5215577018,652491.0,1269192.5215577018,5,0.0035296112358578213,0.2691925215577031,2025Q3
20250715,616701.5215577018,655035.0,1271736.5215577018,5,0.00200442403874046,0.271736521557703,2025Q3
20250716,616701.5215577018,654553.0,1271254.5215577018,5,-0.0003790093245176207,0.27125452155770313,2025Q3
20250717,616701.5215577018,658453.0,1275154.5215577018,5,0.0030678356960502917,0.27515452155770315,2025Q3
20250718,616701.5215577018,655827.0,1272528.5215577018,5,-0.002059358262551658,0.27252852155770313,2025Q3
20250721,616701.5215577018,655982.0,1272683.5215577018,5,0.0001218047355120433,0.27268352155770303,2025Q3
20250722,616701.5215577018,658797.0,1275498.5215577018,5,0.0022118617490658465,0.27549852155770305,2025Q3
20250723,616701.5215577018,660276.0,1276977.5215577018,5,0.0011595466204019633,0.27697752155770305,2025Q3
20250724,1075968.3724802018,200251.0,1276219.3724802018,2,-0.000593705891216656,0.2762193724802029,2025Q3
20250725,1182582.7333982019,93391.0,1275973.7333982019,1,-0.00019247402703381766,0.2759737333982031,2025Q3
20250728,1182582.7333982019,93391.0,1275973.7333982019,1,0.0,0.2759737333982031,2025Q3
20250729,1182582.7333982019,93391.0,1275973.7333982019,1,0.0,0.2759737333982031,2025Q3
20250730,1182582.7333982019,93391.0,1275973.7333982019,1,0.0,0.2759737333982031,2025Q3
20250731,1182582.7333982019,93391.0,1275973.7333982019,1,0.0,0.2759737333982031,2025Q3
20250801,620014.1754468019,659996.0,1280010.1754468018,5,0.003163420956832752,0.2800101754468032,2025Q3
20250804,620014.1754468019,664378.0,1284392.1754468018,5,0.003423410285367856,0.2843921754468033,2025Q3
20250805,620014.1754468019,667511.0,1287525.1754468018,5,0.0024392861151696366,0.2875251754468031,2025Q3
20250806,620014.1754468019,685555.0,1305569.1754468018,5,0.014014483245920362,0.30556917544680307,2025Q3
20250807,620014.1754468019,687148.0,1307162.1754468018,5,0.0012201574837693574,0.307162175446803,2025Q3
20250808,948944.3216412019,353954.0,1302898.3216412019,3,-0.0032619164520596433,0.3028983216412031,2025Q3
20250811,948944.3216412019,358642.0,1307586.3216412019,3,0.0035981318895972336,0.30758632164120314,2025Q3
20250812,948944.3216412019,358167.0,1307111.3216412019,3,-0.000363264736054858,0.30711132164120314,2025Q3
20250813,948944.3216412019,359720.0,1308664.3216412019,3,0.0011881160956130898,0.30866432164120305,2025Q3
20250814,948944.3216412019,353709.0,1302653.3216412019,3,-0.0045932328868426575,0.30265332164120307,2025Q3
20250815,1208663.9286546018,93391.0,1302054.9286546018,1,-0.000459364726331124,0.30205492865460304,2025Q3
20250818,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250819,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250820,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250821,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250822,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250825,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250826,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250827,1208663.9286546018,93391.0,1302054.9286546018,1,0.0,0.30205492865460304,2025Q3
20250828,1028568.0540960019,266278.0,1294846.054096002,2,-0.005536536439402551,0.2948460540960032,2025Q3
20250829,1028568.0540960019,263302.0,1291870.054096002,2,-0.0022983427184922745,0.2918700540960031,2025Q3
20250901,1198088.4796803019,93391.0,1291479.4796803019,1,-0.0003023325871372995,0.2914794796803031,2025Q4
20250902,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250903,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250904,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250905,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250908,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250909,1198088.4796803019,93391.0,1291479.4796803019,1,0.0,0.2914794796803031,2025Q4
20250910,1018209.8872868018,280600.0,1298809.8872868018,2,0.005675976832643537,0.298809887286803,2025Q4
20250911,1018209.8872868018,276818.0,1295027.8872868018,2,-0.002911896526981761,0.29502788728680307,2025Q4
20250912,1018209.8872868018,282491.0,1300700.8872868018,2,0.004380600646280541,0.3007008872868029,2025Q4
20250915,1018209.8872868018,273036.0,1291245.8872868018,2,-0.007269157799778769,0.2912458872868029,2025Q4
20250916,1018209.8872868018,271145.0,1289354.8872868018,2,-0.0014644770749073777,0.28935488728680303,2025Q4
20250917,1018209.8872868018,269254.0,1287463.8872868018,2,-0.0014666249134707154,0.28746388728680294,2025Q4
20250918,1018209.8872868018,273036.0,1291245.8872868018,2,0.0029375581228692216,0.2912458872868031,2025Q4
20250919,1018209.8872868018,267363.0,1285572.8872868018,2,-0.004393431224722244,0.2855728872868031,2025Q4
20250922,1018209.8872868018,265472.0,1283681.8872868018,2,-0.0014709395466413477,0.283681887286803,2025Q4
20250923,1018209.8872868018,263581.0,1281790.8872868018,2,-0.0014731063970971903,0.2817908872868029,2025Q4
20250924,1188008.6715338018,93391.0,1281399.6715338018,1,-0.0003052102779635968,0.28139967153380296,2025Q4
20250925,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20250926,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20250929,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20250930,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251009,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251010,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251013,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251014,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251015,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251016,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251017,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251020,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251021,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251022,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251023,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251024,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251027,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251028,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251029,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251030,1188008.6715338018,93391.0,1281399.6715338018,1,0.0,0.28139967153380296,2025Q4
20251031,1010274.8643829019,276732.0,1287006.864382902,2,0.004375834467312156,0.2870068643829031,2025Q4
20251103,858588.883236202,431369.0,1289957.883236202,3,0.0022929317123068227,0.2899578832362033,2025Q4
20251104,858588.883236202,432001.0,1290589.883236202,3,0.0004899384764520676,0.2905898832362035,2025Q4
20251105,858588.883236202,431056.0,1289644.883236202,3,-0.0007322233129787303,0.2896448832362035,2025Q4
20251106,858588.883236202,427456.0,1286044.883236202,3,-0.0027914661212521397,0.2860448832362035,2025Q4
20251107,858588.883236202,426358.0,1284946.883236202,3,-0.0008537804662283044,0.28494688323620365,2025Q4
20251110,730547.607373702,560148.0,1290695.6073737019,4,0.004473900215253623,0.2906956073737035,2025Q4
20251111,730547.607373702,558719.0,1289266.6073737019,4,-0.0011071549262553493,0.2892666073737036,2025Q4
20251112,621459.944889902,669218.0,1290677.9448899021,5,0.0010946824404884925,0.2906779448899037,2025Q4
20251113,621459.944889902,670612.0,1292071.9448899021,5,0.0010800525456557963,0.29207194488990385,2025Q4
20251114,805211.581817402,482903.0,1288114.581817402,4,-0.0030628039623886716,0.2881145818174038,2025Q4
20251117,696462.220885402,600360.0,1296822.220885402,5,0.006759987962960956,0.2968222208854039,2025Q4
20251118,696462.220885402,601596.0,1298058.220885402,5,0.0009530990293766806,0.2980582208854039,2025Q4
20251119,696462.220885402,591053.0,1287515.220885402,5,-0.008122131835356816,0.28751522088540393,2025Q4
20251120,696462.220885402,585208.0,1281670.220885402,5,-0.004539752156079713,0.28167022088540405,2025Q4
20251121,696462.220885402,566573.0,1263035.220885402,5,-0.01453962157841715,0.2630352208854039,2025Q4
20251124,663704.287929602,611895.0,1275599.287929602,5,0.009947519147876394,0.27559928792960364,2025Q4
20251125,663704.287929602,617819.0,1281523.287929602,5,0.0046440916485732675,0.28152328792960346,2025Q4
20251126,663704.287929602,611088.0,1274792.287929602,5,-0.00525234310090017,0.2747922879296034,2025Q4
20251127,663704.287929602,610791.0,1274495.287929602,5,-0.00023297913143349724,0.2744952879296034,2025Q4
20251128,663704.287929602,613756.0,1277460.287929602,5,0.0023264111119756237,0.27746028792960353,2025Q4
20251201,931837.5100059019,342827.0,1274664.510005902,3,-0.0021885439023948683,0.27466451000590353,2025Q5
20251202,931837.5100059019,338559.0,1270396.510005902,3,-0.0033483320250128346,0.27039651000590337,2025Q5
20251203,931837.5100059019,336755.0,1268592.510005902,3,-0.0014200290899663015,0.26859251000590323,2025Q5
20251204,931837.5100059019,336139.0,1267976.510005902,3,-0.0004855775161380915,0.2679765100059033,2025Q5
20251205,1059583.1844579019,208891.0,1268474.1844579019,2,0.00039249500923133063,0.26847418445790305,2025Q5
20251208,1174817.6846079018,93391.0,1268208.6846079018,1,-0.00020930646697669975,0.26820868460790304,2025Q5
20251209,1174817.6846079018,93391.0,1268208.6846079018,1,0.0,0.26820868460790304,2025Q5
20251210,1174817.6846079018,93391.0,1268208.6846079018,1,0.0,0.26820868460790304,2025Q5
20251211,1174817.6846079018,93391.0,1268208.6846079018,1,0.0,0.26820868460790304,2025Q5
20251212,1174817.6846079018,93391.0,1268208.6846079018,1,0.0,0.26820868460790304,2025Q5
20251215,1174817.6846079018,93391.0,1268208.6846079018,1,0.0,0.26820868460790304,2025Q5
20251216,851223.4614557019,410666.0,1261889.4614557019,3,-0.0049827944161680016,0.261889461455703,2025Q5
20251217,615150.8949259019,649918.0,1265068.894925902,5,0.0025195816014917938,0.26506889492590324,2025Q5
20251218,615150.8949259019,654588.0,1269738.894925902,5,0.003691498556901651,0.2697388949259034,2025Q5
20251219,615150.8949259019,659690.0,1274840.894925902,5,0.004018148944155753,0.27484089492590336,2025Q5
20251222,615150.8949259019,665262.0,1280412.894925902,5,0.004370741495803632,0.2804128949259035,2025Q5
20251223,615150.8949259019,663963.0,1279113.894925902,5,-0.001014516493193507,0.27911389492590355,2025Q5
20251224,615150.8949259019,671999.0,1287149.894925902,5,0.006282474165809626,0.2871498949259037,2025Q5
20251225,615150.8949259019,677980.0,1293130.894925902,5,0.004646700453131203,0.2931308949259037,2025Q5
20251226,615150.8949259019,668939.0,1284089.894925902,5,-0.006991558267980369,0.28408989492590364,2025Q5
20251229,615150.8949259019,678293.0,1293443.894925902,5,0.007284536726721802,0.2934438949259037,2025Q5
20251230,687868.9372478018,602165.0,1290033.9372478018,5,-0.0026363398454909426,0.2900339372478036,2025Q5
20251231,675003.550612302,620789.0,1295792.550612302,5,0.0044639239311687895,0.29579255061230403,2025Q5
20260105,675003.550612302,625849.0,1300852.550612302,5,0.0039049460483540077,0.3008525506123041,2026Q1
20260106,675003.550612302,631018.0,1306021.550612302,5,0.003973547960963719,0.30602155061230407,2026Q1
20260107,675003.550612302,628019.0,1303022.550612302,5,-0.002296286763869948,0.3030225506123041,2026Q1
20260108,675003.550612302,632223.0,1307226.550612302,5,0.003226344776630752,0.3072265506123042,2026Q1
20260109,675003.550612302,634141.0,1309144.550612302,5,0.00146722846097469,0.3091445506123043,2026Q1
20260112,675003.550612302,644013.0,1319016.550612302,5,0.007540802117980583,0.3190165506123044,2026Q1
20260113,830130.1395415021,485665.0,1315795.139541502,4,-0.0024422825242825796,0.3157951395415044,2026Q1
20260114,830130.1395415021,485188.0,1315318.139541502,4,-0.00036251843897694425,0.31531813954150434,2026Q1
20260115,812455.8962951022,515400.0,1327855.8962951023,4,0.009532109667377275,0.3278558962951046,2026Q1
20260116,1233494.8242068023,93391.0,1326885.8242068023,1,-0.0007305552439889063,0.3268858242068047,2026Q1
20260119,1233494.8242068023,93391.0,1326885.8242068023,1,0.0,0.3268858242068047,2026Q1
20260120,1233494.8242068023,93391.0,1326885.8242068023,1,0.0,0.3268858242068047,2026Q1
20260121,760484.5676880023,557952.0,1318436.5676880023,4,-0.006367734408385117,0.31843656768800455,2026Q1
20260122,658364.7377367022,661816.0,1320180.7377367022,5,0.0013229078223750967,0.3201807377367043,2026Q1
20260123,658364.7377367022,678312.0,1336676.7377367022,5,0.012495258814547272,0.33667673773670437,2026Q1
20260126,860741.4625326023,481072.0,1341813.4625326023,4,0.00384290730202852,0.34181346253260436,2026Q1
20260127,860741.4625326023,472846.0,1333587.4625326023,4,-0.006130509366386816,0.3335874625326043,2026Q1
20260128,984294.7961220023,344105.0,1328399.7961220024,3,-0.003890008384413002,0.32839979612200443,2026Q1
20260129,984294.7961220023,345827.0,1330121.7961220024,3,0.0012962964952472067,0.33012179612200443,2026Q1
20260130,984294.7961220023,343681.0,1327975.7961220024,3,-0.001613386087091162,0.32797579612200445,2026Q1
20260202,984294.7961220023,338386.0,1322680.7961220024,3,-0.003987271466439846,0.3226807961220044,2026Q1
20260203,984294.7961220023,338554.0,1322848.7961220024,3,0.00012701477219034807,0.32284879612200434,2026Q1
20260204,984294.7961220023,339283.0,1323577.7961220024,3,0.0005510833907376167,0.3235777961220043,2026Q1
20260205,1229621.5641816023,93391.0,1323012.5641816023,1,-0.00042704852110408975,0.3230125641816042,2026Q1
20260206,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260209,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260210,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260211,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260212,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260213,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260224,1229621.5641816023,93391.0,1323012.5641816023,1,0.0,0.3230125641816042,2026Q1
20260225,1045882.9591316023,276391.0,1322273.9591316022,2,-0.0005582751592816404,0.32227395913160417,2026Q1
20260226,643046.8315377024,676923.0,1319969.8315377024,5,-0.001742549324205922,0.3199698315377042,2026Q1
20260227,643046.8315377024,677137.0,1320183.8315377024,5,0.00016212491746925295,0.32018383153770413,2026Q1
20260302,643046.8315377024,679652.0,1322698.8315377024,5,0.0019050377227167736,0.3226988315377042,2026Q2
20260303,643046.8315377024,684922.0,1327968.8315377024,5,0.003984278109532502,0.32796883153770406,2026Q2
20260304,643046.8315377024,677968.0,1321014.8315377024,5,-0.005236568686591614,0.32101483153770416,2026Q2
20260305,643046.8315377024,685227.0,1328273.8315377024,5,0.005495017789883816,0.3282738315377043,2026Q2
20260306,643046.8315377024,688245.0,1331291.8315377024,5,0.0022721218534480503,0.33129183153770425,2026Q2
20260309,643046.8315377024,685033.0,1328079.8315377024,5,-0.002412694139563687,0.32807983153770426,2026Q2
20260310,643046.8315377024,688464.0,1331510.8315377024,5,0.0025834290368127455,0.3315108315377042,2026Q2
20260311,827322.2616477023,507419.0,1334741.2616477022,4,0.0024261388142590157,0.3347412616477041,2026Q2
20260312,1054152.6744829023,270197.0,1324349.6744829023,2,-0.0077854693365602134,0.3243496744829042,2026Q2
20260313,1230552.2505307023,93391.0,1323943.2505307023,1,-0.00030688568135051053,0.3239432505307043,2026Q2
20260316,1230552.2505307023,93391.0,1323943.2505307023,1,0.0,0.3239432505307043,2026Q2
20260317,1230552.2505307023,93391.0,1323943.2505307023,1,0.0,0.3239432505307043,2026Q2
20260318,1230552.2505307023,93391.0,1323943.2505307023,1,0.0,0.3239432505307043,2026Q2
20260319,1230552.2505307023,93391.0,1323943.2505307023,1,0.0,0.3239432505307043,2026Q2
20260320,1045776.2983699023,271591.0,1317367.2983699022,2,-0.004966944133114604,0.31736729836990407,2026Q2
20260323,888972.6713899024,407611.0,1296583.6713899025,3,-0.015776638000440046,0.2965836713899044,2026Q2
20260324,741273.4582965026,579020.0,1320293.4582965025,4,0.01828635315234517,0.32029345829650446,2026Q2
20260325,741273.4582965026,588431.0,1329704.4582965025,4,0.007127960788461785,0.3297044582965045,2026Q2
20260326,937845.5569290026,386811.0,1324656.5569290025,3,-0.003796258135410735,0.3246565569290045,2026Q2
20260327,937845.5569290026,404821.0,1342666.5569290025,3,0.013595976938923116,0.3426665569290046,2026Q2
20260330,1248559.6727880028,93391.0,1341950.6727880028,1,-0.0005331808834482255,0.34195067278800484,2026Q2
20260331,1248559.6727880028,93391.0,1341950.6727880028,1,0.0,0.34195067278800484,2026Q2
20260401,1248559.6727880028,93391.0,1341950.6727880028,1,0.0,0.34195067278800484,2026Q2
20260402,1248559.6727880028,93391.0,1341950.6727880028,1,0.0,0.34195067278800484,2026Q2
20260403,1248559.6727880028,93391.0,1341950.6727880028,1,0.0,0.34195067278800484,2026Q2
20260407,1061034.1500034027,280673.0,1341707.1500034027,2,-0.00018146925184225893,0.3417071500034048,2026Q2
20260408,1061034.1500034027,280673.0,1341707.1500034027,2,0.0,0.3417071500034048,2026Q2
20260409,1061034.1500034027,280673.0,1341707.1500034027,2,0.0,0.3417071500034048,2026Q2
20260410,1061034.1500034027,280673.0,1341707.1500034027,2,0.0,0.3417071500034048,2026Q2
20260413,1061034.1500034027,280673.0,1341707.1500034027,2,0.0,0.3417071500034048,2026Q2
20260414,1061034.1500034027,280673.0,1341707.1500034027,2,0.0,0.3417071500034048,2026Q2
